ChemicalID,GeneSymbol
C002630,LRRK2
C002630,P2RX1
C002630,P2RX2
C002630,P2RX3
C098872,CHRNA3
C098872,CHRNA6
C098872,CHRNB2
C095512,HTR2A
C095512,JAK2
C095512,RELA
C095512,RGS7
C095512,STAT3
C040534,AR
C040534,ESR1
C040534,GABRA1
C040534,GABRB3
C040534,GABRG2
C040534,NR1I2
D017962,NR1H2
D017962,NR1H4
D017962,PPARA
D017962,PPARB
D017962,PPARG
D017962,RXRA
C079694,GRM1
C011512,AHR
C011512,ARNT
C011512,BAX
C011512,BRCA1
C011512,CASP9
C011512,CDK2
C011512,CYP19A1
C011512,CYP1A1
C011512,CYP1A2
C011512,CYP1B1
C011512,CYP24A1
C011512,CYP2F1
C011512,CYP3A4
C011512,DNAJB6
C011512,ESR1
C011512,ESRRA
C011512,FLG
C011512,HES1
C011512,ICAM1
C011512,IGF2
C011512,IL10
C011512,JAG1
C011512,MAPK1
C011512,MAPK3
C011512,NR2F1
C011512,SP1
C011512,STAT5B
C011512,VDR
C066169,HTR2A
C005451,CYP2B6
D024502,ACHE
D024502,ALB
D024502,NFKB1
D024502,RELA
C052036,TSPO
C436748,AHR
C436748,SUV39H1
C436748,TNF
D000525,CYP3A4
D000525,TRH
D000525,TRHR
D000526,ADRB1
D000526,ADRB2
D000526,ADRB3
D000526,ARRB1
D000526,ARRB2
D000526,MAPK1
D000526,MAPK3
D000527,PTGDR
D000077410,GLUD1
D000077410,SMAD2
D000077410,SMAD3
D000077410,SMAD4
D000077410,TF
D000077410,TGFB1
C041524,APP
C041524,NFKB1
C041524,RELA
C010846,HTR1A
C419502,OPRM1
C077990,CDK2
C077990,CDK4
C077990,CDK9
C077990,IFIT1
C077990,IFNB1
C077990,ISG15
C077990,MX1
C077990,NELFA
C077990,POLR2A
C077990,PYGB
C077990,PYGL
C077990,PYGM
C077990,SUPT5H
C439263,CHRM1
C439263,CHRM3
C439263,CHRM4
C439263,CNR2
C439263,HTR1A
C439263,HTR7
C439263,TACR2
C103505,CNR1
C109925,CNR1
C109925,CNR2
C068073,RARA
D000547,GRIN1
C102609,TAS2R50
C467894,EDNRA
C011164,PTGDS
D000577,CNR2
D000577,NR1I2
D000577,TRPV1
D000577,TSPO
D000584,AOC1
D000584,ASIC1
D000584,ASIC2
D000584,ASIC3
D000584,IL1B
D000584,NFKB1
D000584,PKD2
D000584,RELA
D000584,SCNN1A
D000584,SCNN1B
D000584,SCNN1D
D000584,SCNN1G
D000584,SLC9A1
D000584,TRPC1
D000596,LARP1
D000596,MTOR
D000596,PABPC1
D000596,RAPTOR
D062365,ALB
D062365,HCAR3
D015119,FOLH1
D015119,GRPR
D000628,HRH1
D000632,ALB
D010131,MPO
D000638,EIF4E
D000638,EIF4EBP1
D000638,KCNH2
D000638,PPARG
D000638,THRA
D000638,THRB
D000077582,DRD2
C014983,ADRA2A
C014983,DRD2
C014983,TYRR
D000639,HTR2C
D000640,CAT
C045742,FGF1
D017311,DRD1
D017311,DRD2
D017311,PGR
D017311,THRB
D000655,NR4A2
D000657,DRD1
D000657,DRD2
D000661,ADRA2A
D000661,CHRM1
D000661,DRD1
D000661,DRD2
D000661,DRD5
D000661,FOS
D000661,FOSB
D000661,FOSL2
D000661,GRM5
D000661,HCRTR1
D000661,HDAC1
D000661,JUN
D000661,JUND
D000661,SLC6A2
D000661,TAAR1
D000666,APP
D000666,ARNT
D000666,EP300
D000666,EPO
D000666,HIF1A
D000666,HIF1AN
D000666,INS
D000667,SLC25A20
C095108,ABCB1
D000677,ALB
D000677,AR
D000677,ESR1
D000677,KCNH2
D000677,PGR
D000677,THRA
C553921,ESR1
C553921,ESR2
C553921,NOS3
C078814,ABCG2
C078814,CNR1
C078814,CNR2
C078814,CREB1
C078814,FABP1
C078814,NPR-19
C078814,PPARA
C078814,TRPV1
D000728,AR
D000728,MSMB
C030419,CCNA2
C030419,CCND1
C030419,CDK2
C030419,CDK4
C030419,FAS
C030419,FASLG
C030419,HIF1A
C030419,KDR
C030419,TAS2R50
C030419,VEGFA
C006578,ESR1
C006578,NFKB1
C006578,OAMB
C006578,RELA
C006578,TNF
D000781,NFKB1
D000781,RELA
D000781,TNF
D000841,ATF3
D000841,CXCL1
D000841,CXCL8
D000841,EIF4E
D000841,EIF4G1.S
D000841,NOD2
C499916,PPARA
C103016,CRHR1
D000872,CCNB1
D000872,CDK1
D000873,AR
D000873,GABRA1
D000873,GABRB2
D000873,GABRG2
D000965,SH
D000966,PML
D000966,SUMO1
C037554,PML
C037554,SUMO1
D000968,CCNA2
D000968,CCNB1
D000968,ELAVL1
C545357,TSC1
C545357,TSC2
C572045,ALB
C572045,AR
D047310,AFP
D047310,AHR
D047310,AIP
D047310,AR
D047310,AR.L
D047310,ARNT
D047310,CDKN1A
D047310,CYP1A1
D047310,CYP1B1
D047310,EP300
D047310,ESR1
D047310,ESR1.L
D047310,ESR2
D047310,ESR2A
D047310,ESR2B
D047310,ESR2.L
D047310,FOS
D047310,HIF1A
D047310,JUN
D047310,NFKBIA
D047310,NFKBIB
D047310,NR1I2
D047310,PCNA
D047310,PGR
D047310,PPARG
D047310,PYCARD
D047310,SHBG
D047310,THRA
D047310,THRAA
D047310,THRA.L
D047310,THRB
D047310,TNF
C530449,PTPN1
C504227,IFNG
C504227,IL12A
C504227,IL12B
C504227,IL23A
C504227,PIKFYVE
C499671,CCL3
C499671,CCR5
D001058,DRD1
D001058,DRD2
D001058,DRD3
D001058,GLC-1
D001058,GLC-2
D001058,HTR1A
C016986,GABRA1
D000077608,PGR
D000077608,TACR1
D000077608,THRA
D001073,DRD1
D001073,DRD2
D016718,ALOX5
D016718,NR1H4
D016718,PPARA
D016718,PTGS2
D016718,RXRA
D016718,TTR
C119325,CNR1
C119325,DAGLA
C119325,DAGLB
C119325,ESRRG
C119325,FGF21
D001104,ALB
C546977,BSG
C546977,SLC16A1
C546977,SLC16A7
C032994,ADRA2B
D001115,CHRM3
C031942,F2
C047981,ITGA5
C047981,ITGAV
C047981,ITGB3
D000068180,DRD2
D000068180,DRD3
D000068180,HTR1A
D000068180,HTR2A
D000068180,HTR2B
D000068180,HTR2C
D000068180,SLC6A4
C026987,AR
C026987,SLC6A3
D001151,ABCC1
D001151,AHR
D001151,CD200R1
D001151,CDK7
D001151,CEBPA
D001151,CEBPB
D001151,DNMT3A
D001151,ERCC2
D001151,EZH2
D001151,GATA1
D001151,HRAS
D001151,KEAP1
D001151,MT1A
D001151,MT2
D001151,MYOG
D001151,NFATC3
D001151,NFE2L2
D001151,NR3C1
D001151,PKM
D001151,PML
D001151,PPARG
D001151,RAF1
D001151,RAG1
D001151,RET
D001151,SNCA
D001151,SUV39H1
D001151,TUBB
D001151,ZFPM1
D001152,EP300
D001152,NFE2L2
D000077237,A1CF
D000077237,AAMP
D000077237,ABHD12B
D000077237,ABHD5
D000077237,ABL1
D000077237,ACOX1
D000077237,ACSBG1
D000077237,ADAT3
D000077237,ADH1B
D000077237,ADH5
D000077237,ADSL
D000077237,AGO2
D000077237,AHCYL2
D000077237,AKR1A1
D000077237,AKR1C1
D000077237,AKR1C2
D000077237,AKR1C3
D000077237,AKR1C4
D000077237,AKR7A3
D000077237,AKT1
D000077237,ALB
D000077237,ALDH1A1
D000077237,ALDH1A3
D000077237,ALDH4A1
D000077237,ALDOC
D000077237,ALKBH4
D000077237,AMD1
D000077237,ANKHD1
D000077237,ANKRD20A5P
D000077237,ANKRD39
D000077237,ANKRD40
D000077237,ANKS1A
D000077237,ANXA11
D000077237,ANXA2R
D000077237,ANXA9
D000077237,AP2B1
D000077237,APOE
D000077237,APTX
D000077237,AR
D000077237,ARFGAP3
D000077237,ARL8B
D000077237,ARPC3
D000077237,AS3MT
D000077237,ASB11
D000077237,ASB9
D000077237,ASRGL1
D000077237,ATG12
D000077237,ATG5
D000077237,ATP6V1E1
D000077237,AURKC
D000077237,BABAM1
D000077237,BAX
D000077237,BCAR1
D000077237,BCCIP
D000077237,BCL2
D000077237,BCL2L11
D000077237,BCL2L12
D000077237,BCR
D000077237,BDH2
D000077237,BECN1
D000077237,BIRC7
D000077237,BUB1B
D000077237,CA3
D000077237,CALB2
D000077237,CARS1
D000077237,CASP3
D000077237,CASP4
D000077237,CASP9
D000077237,CBLN4
D000077237,CC2D2B
D000077237,CCDC6
D000077237,CCDC92
D000077237,CCNE1
D000077237,CCT7
D000077237,CCT8
D000077237,CDC20
D000077237,CDK1
D000077237,CDK2
D000077237,CDK6
D000077237,CDKN1A
D000077237,CDNF
D000077237,CEBPB
D000077237,CELA1
D000077237,CENPP
D000077237,CHORDC1
D000077237,CKB
D000077237,CKM
D000077237,CLIC3
D000077237,CNNM4
D000077237,CNOT9
D000077237,CORO6
D000077237,COX6B2
D000077237,CPNE1
D000077237,CPNE6
D000077237,CRABP1
D000077237,CRBN
D000077237,CREBBP
D000077237,CRIP1
D000077237,CRLF3
D000077237,CRYGN
D000077237,CTBP1
D000077237,CTF1
D000077237,CTH
D000077237,CTNNB1
D000077237,CTSL
D000077237,CYCS
D000077237,CYGB
D000077237,CYP2D6
D000077237,CYP3A43
D000077237,CYTL1
D000077237,CZIB
D000077237,DARS1
D000077237,DAXX
D000077237,DCTD
D000077237,DCUN1D3
D000077237,DDI2
D000077237,DDT
D000077237,DDX1
D000077237,DFFA
D000077237,DFFB
D000077237,DHRS1
D000077237,DNAJA4
D000077237,DNAJB11
D000077237,DNAJC7
D000077237,DNMT1
D000077237,DNMT3L
D000077237,DOK3
D000077237,DPH2
D000077237,DYNC2I2
D000077237,E2F1
D000077237,EEF1AKMT1
D000077237,EEF1B2
D000077237,EEF1D
D000077237,EEF1E1
D000077237,EFCAB13
D000077237,EGFR
D000077237,EIF2AK2
D000077237,EIF2S1
D000077237,EIF4B
D000077237,ELAVL1
D000077237,EP300
D000077237,ESR1
D000077237,EXOC5
D000077237,EXOSC5
D000077237,EZH2
D000077237,FAM104B
D000077237,FAM9C
D000077237,FBXW7
D000077237,FERD3L
D000077237,FGL1
D000077237,FKBP5
D000077237,FLT3
D000077237,FNDC11
D000077237,FOS
D000077237,FSCN1
D000077237,FST
D000077237,FTH1
D000077237,G6PD
D000077237,GALE
D000077237,GALK1
D000077237,GALK2
D000077237,GAPDH
D000077237,GART
D000077237,GAS2
D000077237,GAS8-AS1
D000077237,GATA3
D000077237,GBP5
D000077237,GCK
D000077237,GDI1
D000077237,GDI2
D000077237,GFUS
D000077237,GGA1
D000077237,GGA3
D000077237,GKN1
D000077237,GLI1
D000077237,GLI2
D000077237,GLI3
D000077237,GLTP
D000077237,GLUL
D000077237,GMPS
D000077237,GOLPH3
D000077237,GOPC
D000077237,GPD1
D000077237,GPKOW
D000077237,GPR119
D000077237,GSC
D000077237,GSDMC
D000077237,GSN
D000077237,GSR
D000077237,GSTM5
D000077237,GSTZ1
D000077237,HACL1
D000077237,HAGH
D000077237,HARS1
D000077237,HARS2
D000077237,HDAC1
D000077237,HENMT1
D000077237,HK1
D000077237,HK2
D000077237,HNMT
D000077237,HSD3B2
D000077237,HYKK
D000077237,IDNK
D000077237,IGFBP2
D000077237,IGHA1
D000077237,IGHV1-69
D000077237,IGKC
D000077237,IGKV1-5
D000077237,IGL
D000077237,IGLV3-21
D000077237,IGLV3-25
D000077237,IL13
D000077237,IL1F10
D000077237,IL1RN
D000077237,IL36A
D000077237,IL3RA
D000077237,ILKAP
D000077237,JOSD2
D000077237,JUN
D000077237,KCTD5
D000077237,KCTD9
D000077237,KHK
D000077237,KIT
D000077237,KLHL14
D000077237,KLHL32
D000077237,KLK3
D000077237,KPNA2
D000077237,KRTAP19-1
D000077237,LASP1
D000077237,LGALSL
D000077237,LIMD1
D000077237,LITAF
D000077237,LPAR4
D000077237,LRRK1
D000077237,LSM12
D000077237,LYPLA2
D000077237,MAP2K2
D000077237,MAPK1
D000077237,MAPK11
D000077237,MAPK3
D000077237,MAPK8IP1
D000077237,MAT2B
D000077237,MCL1
D000077237,MCM2
D000077237,MCM7
D000077237,MDFI
D000077237,MDH1
D000077237,MED1
D000077237,MESD
D000077237,METAP1
D000077237,METTL1
D000077237,METTL14
D000077237,MICU3
D000077237,MIF
D000077237,MKNK1
D000077237,MMP9
D000077237,MRPL37
D000077237,MSH2
D000077237,MSI1
D000077237,MT1G
D000077237,MT1H
D000077237,MT1JP
D000077237,MT1X
D000077237,MT2A
D000077237,MT3
D000077237,MTAP
D000077237,MTF2
D000077237,MTFR1L
D000077237,MYBPH
D000077237,MYC
D000077237,NABP1
D000077237,NANP
D000077237,NANS
D000077237,NAPB
D000077237,NAPG
D000077237,NBPF4
D000077237,NCOA2
D000077237,NDOR1
D000077237,NFKB1
D000077237,NLRP3
D000077237,NPHP4
D000077237,NPLOC4
D000077237,NR3C1
D000077237,NSDHL
D000077237,NTAQ1
D000077237,NUBP1
D000077237,NUDT10
D000077237,NUDT12
D000077237,NUDT4
D000077237,ODC1
D000077237,OLIG2
D000077237,OPTN
D000077237,OVOL2
D000077237,PABPC4
D000077237,PACSIN2
D000077237,PAK2
D000077237,PCBP1
D000077237,PCBP2
D000077237,PCDH17
D000077237,PCNA
D000077237,PCSK7
D000077237,PDCD2
D000077237,PFN2
D000077237,PFN4
D000077237,PGD
D000077237,PGK1
D000077237,PGM1
D000077237,PGM3
D000077237,PHB1
D000077237,PHGDH
D000077237,PHOSPHO2
D000077237,PHYHIPL
D000077237,PIGH
D000077237,PIN1
D000077237,PIP4P1
D000077237,PKNOX2
D000077237,PLA2G6
D000077237,PLA2R1
D000077237,PLCD1
D000077237,PLEKHM2
D000077237,PML
D000077237,POLD1
D000077237,PPARG
D000077237,PPIL3
D000077237,PPM1A
D000077237,PPP2CA
D000077237,PRCC
D000077237,PRDX3
D000077237,PRMT5
D000077237,PRNP
D000077237,PRPS2
D000077237,PSMB6
D000077237,PSMC3
D000077237,PSMD3
D000077237,PSMD7
D000077237,RAB17
D000077237,RAB2A
D000077237,RAB2B
D000077237,RABL3
D000077237,RAD23A
D000077237,RAP1GDS1
D000077237,RARA
D000077237,RB1
D000077237,RBM12
D000077237,RBP1
D000077237,RBP2
D000077237,RELA
D000077237,RMI2
D000077237,RNF144A
D000077237,RNF4
D000077237,RNH1
D000077237,RNPEP
D000077237,ROMO1
D000077237,RP2
D000077237,RPF2
D000077237,RPS6KB2
D000077237,RPSA
D000077237,RRM1
D000077237,RUVBL1
D000077237,RUVBL2
D000077237,RXRA
D000077237,SAT2
D000077237,SBSN
D000077237,SCARB2
D000077237,SCIN
D000077237,SCLY
D000077237,SENP1
D000077237,SEPTIN2
D000077237,SESN2
D000077237,SGTB
D000077237,SH3D19
D000077237,SH3GL2
D000077237,SIRT5
D000077237,SLC45A4
D000077237,SMO
D000077237,SMPDL3A
D000077237,SMR3A
D000077237,SNX12
D000077237,SP1
D000077237,SPACA9
D000077237,SPDYC
D000077237,SPEG
D000077237,SPINT1
D000077237,SPR
D000077237,SPRR2G
D000077237,SPRR3
D000077237,SPRYD7
D000077237,SQSTM1
D000077237,SRI
D000077237,STAT4
D000077237,STIP1
D000077237,STOML2
D000077237,STUB1
D000077237,SUMO1
D000077237,SUMO2
D000077237,SYNJ2BP
D000077237,TAGLN
D000077237,TENT5C
D000077237,TERF2IP
D000077237,TERT
D000077237,TES
D000077237,TGIF1
D000077237,THOC3
D000077237,THOP1
D000077237,TIGAR
D000077237,TKT
D000077237,TLE5
D000077237,TMEM128
D000077237,TMEM130
D000077237,TNNT2
D000077237,TOMM34
D000077237,TOX4
D000077237,TP53
D000077237,TP53AIP1
D000077237,TP73
D000077237,TPI1
D000077237,TPM3P9
D000077237,TPMT
D000077237,TPO
D000077237,TRIM10
D000077237,TRIM27
D000077237,TRUB1
D000077237,TSC22D3
D000077237,TSPAN31
D000077237,TTC1
D000077237,TXNRD1
D000077237,TYMP
D000077237,TYW3
D000077237,UBA5
D000077237,UBE2D2
D000077237,UBE2I
D000077237,UBE2Z
D000077237,VDAC1
D000077237,VPS37B
D000077237,WIPF1
D000077237,XPO1
D000077237,YKT6
D000077237,YPEL5
D000077237,YWHAH
D000077237,YWHAQ
D000077237,ZHX3
D000077237,ZNF213
D000077237,ZNF428
D000077237,ZNF576
D000077237,ZNF641
D000077237,ZNF81
D000077237,ZPR1
D000077237,ZSCAN2
C015001,AAGAB
C015001,AAMDC
C015001,AARS1
C015001,AARSD1
C015001,AASDHPPT
C015001,ABCA3
C015001,ABCA4
C015001,ABCC4
C015001,ABHD2
C015001,ABI3BP
C015001,ABL2
C015001,ABLIM1
C015001,ABLIM3
C015001,ABRACL
C015001,ACACA
C015001,ACACB
C015001,ACAP2
C015001,ACAT1
C015001,ACBD5
C015001,ACE2
C015001,ACOD1
C015001,ACOT7
C015001,ACOT9
C015001,ACP1
C015001,ACSL4
C015001,ACTB
C015001,ACTL6A
C015001,ACTN4
C015001,ACTR6
C015001,ACTR8
C015001,ACTRT3
C015001,ACVR1
C015001,ACYP2
C015001,ADAM11
C015001,ADAMTS20
C015001,ADAMTS6
C015001,ADAMTSL3
C015001,ADCY7
C015001,ADD3
C015001,ADGRV1
C015001,ADK
C015001,ADM
C015001,ADM5
C015001,ADPRHL1
C015001,ADPRM
C015001,AFAP1
C015001,AFDN
C015001,AFF1
C015001,AFF4
C015001,AFG1L
C015001,AGO3
C015001,AHCTF1
C015001,AHCY
C015001,AHNAK
C015001,AHNAK2
C015001,AHR
C015001,AIDA
C015001,AIG1
C015001,AIP
C015001,AK2
C015001,AKAP10
C015001,AKAP12
C015001,AKAP6
C015001,AKIRIN2
C015001,ALDH3B1
C015001,ALDH7A1
C015001,ALDH9A1
C015001,ALDOA
C015001,ALKBH7
C015001,ALMS1
C015001,ALPK1
C015001,AMMECR1
C015001,AMN1
C015001,AMOTL1
C015001,AMOTL2
C015001,AMZ2
C015001,ANAPC1
C015001,ANKDD1A
C015001,ANKEF1
C015001,ANKFY1
C015001,ANKIB1
C015001,ANKRD13C
C015001,ANKRD28
C015001,ANKRD36
C015001,ANKRD36B
C015001,ANKRD50
C015001,ANKRD52
C015001,ANKS1A
C015001,ANLN
C015001,ANO6
C015001,ANPEP
C015001,ANXA4
C015001,AP1G1
C015001,AP2B1
C015001,AP2S1
C015001,AP3S1
C015001,AP4E1
C015001,APBB2
C015001,APC
C015001,APEX1
C015001,APOBEC3B
C015001,APOL2
C015001,APOL6
C015001,APRT
C015001,APTX
C015001,AQR
C015001,AR
C015001,ARAP2
C015001,ARF3
C015001,ARF5
C015001,ARFGEF1
C015001,ARFGEF2
C015001,ARFIP1
C015001,ARHGAP11A
C015001,ARHGAP17
C015001,ARHGAP21
C015001,ARHGAP26
C015001,ARHGAP27P1
C015001,ARHGAP29
C015001,ARHGAP31
C015001,ARHGAP35
C015001,ARHGDIB
C015001,ARHGEF12
C015001,ARHGEF28
C015001,ARHGEF6
C015001,ARHGEF7
C015001,ARID1B
C015001,ARID5B
C015001,ARIH1
C015001,ARL14EPL
C015001,ARL3
C015001,ARL4D
C015001,ARL6IP1
C015001,ARL6IP6
C015001,ARNT
C015001,ARPC3
C015001,ARPC5L
C015001,AS3MT
C015001,ASAP1
C015001,ASAP2
C015001,ASB3
C015001,ASB9
C015001,ASCC3
C015001,ASF1B
C015001,ASRGL1
C015001,ATAD1
C015001,ATAD2
C015001,ATE1
C015001,ATF4
C015001,ATF7IP
C015001,ATG12
C015001,ATG2B
C015001,ATG4C
C015001,ATIC
C015001,ATM
C015001,ATOX1
C015001,ATP11A
C015001,ATP11C
C015001,ATP2B4
C015001,ATP2C1
C015001,ATP5F1C
C015001,ATP5F1E
C015001,ATP5IF1
C015001,ATP5MC1
C015001,ATP5MC2
C015001,ATP5MC3
C015001,ATP5ME
C015001,ATP5MG
C015001,ATP5MJ
C015001,ATP5MK
C015001,ATP5PB
C015001,ATP5PD
C015001,ATP5PO
C015001,ATP6V0C
C015001,ATP6V1D
C015001,ATP6V1E1
C015001,ATP6V1F
C015001,ATP8B2
C015001,ATP9A
C015001,ATP9B
C015001,ATRAID
C015001,ATRN
C015001,ATXN10
C015001,ATXN1L
C015001,AURKAIP1
C015001,AURKB
C015001,AVEN
C015001,AXL
C015001,AZIN1
C015001,B4GALT3
C015001,BACH1
C015001,BAG2
C015001,BAHCC1
C015001,BAMBI
C015001,BANF1
C015001,BANK1
C015001,BAX
C015001,BCAS2
C015001,BCL9
C015001,BCLAF1
C015001,BCOR
C015001,BCR
C015001,BCS1L
C015001,BET1
C015001,BICC1
C015001,BICRAL
C015001,BIRC5
C015001,BIRC6
C015001,BLM
C015001,BLOC1S1
C015001,BLOC1S3
C015001,BLTP1
C015001,BLTP3A
C015001,BLTP3B
C015001,BMPR2
C015001,BMS1P4
C015001,BMT2
C015001,BNC1
C015001,BNIP3
C015001,BOD1L1
C015001,BOLA3
C015001,BPGM
C015001,BPTF
C015001,BRCA2
C015001,BRD1
C015001,BRD8
C015001,BRPF3
C015001,BRWD3
C015001,BST2
C015001,BTAF1
C015001,BTBD10
C015001,BTBD3
C015001,BTF3
C015001,BTF3L4
C015001,BTG1
C015001,BUB1B
C015001,BUB3
C015001,BUD23
C015001,C12ORF57
C015001,C12ORF73
C015001,C16ORF74
C015001,C16ORF91
C015001,C19ORF33
C015001,C20ORF27
C015001,C21ORF62
C015001,C21ORF91-OT1
C015001,C2ORF69
C015001,C2ORF74
C015001,C3
C015001,C4ORF48
C015001,C7ORF31
C015001,C8ORF33
C015001,CAB39
C015001,CAB39L
C015001,CACNA1A
C015001,CACYBP
C015001,CALCOCO1
C015001,CALM1
C015001,CAMK2G
C015001,CAMSAP2
C015001,CAPN2
C015001,CAPNS1
C015001,CAPRIN1
C015001,CAPZA1
C015001,CARHSP1
C015001,CASK
C015001,CAST
C015001,CATSPERZ
C015001,CAV1
C015001,CAVIN4
C015001,CBFB
C015001,CBL
C015001,CBLB
C015001,CBLL1
C015001,CBR1
C015001,CBS
C015001,CBX7
C015001,CBY1
C015001,CCDC115
C015001,CCDC117
C015001,CCDC127
C015001,CCDC167
C015001,CCDC169
C015001,CCDC28A
C015001,CCDC34
C015001,CCDC43
C015001,CCDC59
C015001,CCDC69
C015001,CCDC90B
C015001,CCDC93
C015001,CCL26
C015001,CCNA2
C015001,CCNB2
C015001,CCND3
C015001,CCNDBP1
C015001,CCNH
C015001,CCNYL2
C015001,CCP110
C015001,CCSAP
C015001,CCSER2
C015001,CCT2
C015001,CCT4
C015001,CCT5
C015001,CCT7
C015001,CCT8
C015001,CD24
C015001,CD2AP
C015001,CDA
C015001,CDAN1
C015001,CDC14A
C015001,CDC14B
C015001,CDC20
C015001,CDC42
C015001,CDC42BPA
C015001,CDC42BPB
C015001,CDC42EP3
C015001,CDC42EP4
C015001,CDC45
C015001,CDCA2
C015001,CDCA5
C015001,CDCA8
C015001,CDH8
C015001,CDK12
C015001,CDK14
C015001,CDK17
C015001,CDK2AP1
C015001,CDK2AP2
C015001,CDK5
C015001,CDK5RAP2
C015001,CDK6
C015001,CDK9
C015001,CDKL5
C015001,CDKN1A
C015001,CDKN2A
C015001,CDKN2AIPNL
C015001,CDKN2C
C015001,CDKN3
C015001,CEBPB
C015001,CEBPG
C015001,CELSR1
C015001,CENPA
C015001,CENPE
C015001,CENPF
C015001,CENPH
C015001,CENPL
C015001,CENPW
C015001,CEP112
C015001,CEP120
C015001,CEP135
C015001,CEP152
C015001,CEP170
C015001,CEP192
C015001,CEP20
C015001,CEP250
C015001,CEP350
C015001,CEP44
C015001,CEP83
C015001,CEP97
C015001,CERK
C015001,CERS6
C015001,CERT1
C015001,CETN2
C015001,CETN3
C015001,CFAP20
C015001,CFAP97
C015001,CGNL1
C015001,CGRRF1
C015001,CH25H
C015001,CHAC1
C015001,CHASERR
C015001,CHCHD1
C015001,CHCHD2
C015001,CHCHD3
C015001,CHCHD4
C015001,CHCHD5
C015001,CHD2
C015001,CHD3
C015001,CHD6
C015001,CHD8
C015001,CHD9
C015001,CHEK1
C015001,CHFR
C015001,CHM
C015001,CHMP5
C015001,CHN1
C015001,CHORDC1
C015001,CHP1
C015001,CHRDL1
C015001,CHST11
C015001,CHTF18
C015001,CHUK
C015001,CIAO2A
C015001,CIAO2B
C015001,CIART
C015001,CIR1
C015001,CIT
C015001,CITED2
C015001,CKAP2L
C015001,CKAP5
C015001,CKLF
C015001,CKS1B
C015001,CKS2
C015001,CLASP1
C015001,CLASP2
C015001,CLDN14
C015001,CLDN3
C015001,CLEC11A
C015001,CLEC2B
C015001,CLIC1
C015001,CLIC4
C015001,CLIP1
C015001,CLIP2
C015001,CLNS1A
C015001,CLPP
C015001,CLPX
C015001,CLTA
C015001,CLTB
C015001,CLTC
C015001,CLTRN
C015001,CMC1
C015001,CMSS1
C015001,CNBP
C015001,CNIH4
C015001,CNKSR3
C015001,CNOT1
C015001,CNOT2
C015001,CNOT6
C015001,CNOT9
C015001,CNRIP1
C015001,CNST
C015001,COA1
C015001,COA4
C015001,COA8
C015001,COG2
C015001,COG3
C015001,COG6
C015001,COL12A1
C015001,COL27A1
C015001,COL3A1
C015001,COL4A1
C015001,COL5A1
C015001,COL5A2
C015001,COL6A3
C015001,COMMD1
C015001,COMMD10
C015001,COMMD4
C015001,COMMD6
C015001,COMMD9
C015001,COPB1
C015001,COPRS
C015001,COPS4
C015001,COPS6
C015001,COPS8
C015001,COPS9
C015001,COPZ1
C015001,COQ10B
C015001,COQ2
C015001,COQ3
C015001,COQ5
C015001,COTL1
C015001,COX14
C015001,COX16
C015001,COX2
C015001,COX4I1
C015001,COX5A
C015001,COX5B
C015001,COX6A1
C015001,COX6B1
C015001,COX6C
C015001,COX7A2
C015001,COX7A2L
C015001,COX7B
C015001,COX7C
C015001,COX8A
C015001,CPEB2
C015001,CPEB3
C015001,CPEB4
C015001,CPLANE1
C015001,CPS1
C015001,CPSF1
C015001,CPSF2
C015001,CPSF3
C015001,CRAMP1
C015001,CREB1
C015001,CREB3L2
C015001,CREB5
C015001,CREBBP
C015001,CREBRF
C015001,CRIP2
C015001,CRIPT
C015001,CRYL1
C015001,CRYZL1
C015001,CSE1L
C015001,CSNK1E
C015001,CSNK1G3
C015001,CSNK2B
C015001,CSRNP3
C015001,CSRP2
C015001,CSTF1
C015001,CTBP2
C015001,CTCF
C015001,CTDSPL2
C015001,CTNNB1
C015001,CTTNBP2NL
C015001,CUEDC2
C015001,CUL2
C015001,CUL3
C015001,CUL5
C015001,CUL9
C015001,CUX1
C015001,CWC22
C015001,CWC27
C015001,CWF19L1
C015001,CXCL8
C015001,CYC1
C015001,CYFIP1
C015001,CYP1A1
C015001,CYP26B1
C015001,CYSTM1
C015001,CYTH3
C015001,CYTOR
C015001,DAAM1
C015001,DANCR
C015001,DAPK1
C015001,DARS1-AS1
C015001,DBF4
C015001,DBI
C015001,DBT
C015001,DCAKD
C015001,DCK
C015001,DCP2
C015001,DCTN3
C015001,DCTN5
C015001,DCTPP1
C015001,DCUN1D5
C015001,DDHD1
C015001,DDIT3
C015001,DDIT4
C015001,DDT
C015001,DDX1
C015001,DDX17
C015001,DDX3X
C015001,DDX42
C015001,DDX5
C015001,DDX60
C015001,DDX60L
C015001,DECR1
C015001,DENND5A
C015001,DERA
C015001,DFFA
C015001,DGKA
C015001,DGKH
C015001,DGUOK
C015001,DHRS2
C015001,DHX15
C015001,DIABLO
C015001,DIAPH2
C015001,DICER1
C015001,DIP2A
C015001,DIP2B
C015001,DLAT
C015001,DLG1
C015001,DLG5
C015001,DLGAP1-AS2
C015001,DLST
C015001,DMAC1
C015001,DMAC2
C015001,DMD
C015001,DNA2
C015001,DNAAF10
C015001,DNAH1
C015001,DNAJB1
C015001,DNAJB14
C015001,DNAJC13
C015001,DNAL1
C015001,DNM2
C015001,DNMBP
C015001,DNMT3B
C015001,DOCK1
C015001,DOCK10
