GeneSymbol,DiseaseID,InferenceScore
AGT,MESH:D002375,1
AGT,MESH:D056486,1
AGT,MESH:D002779,1
AGT,MESH:D003072,1
AGT,MESH:D000086382,1
AGT,MESH:D003645,1
AGT,MESH:D003921,1
AGT,MESH:D058065,1
AGT,MESH:D003928,1
AGT,MESH:D003930,1
AGT,MESH:D062787,1
AGT,MESH:D004719,1
AGT,MESH:D000075222,1
AGT,MESH:D005317,1
AGT,MESH:D005355,1
AGT,MESH:D005921,1
AGT,MESH:D005922,1
AGT,MESH:D005923,1
AGT,MESH:D018149,1
AGT,MESH:D006331,1
AGT,MESH:D006333,1
AGT,MESH:D006548,1
AGT,MESH:D006930,1
AGT,MESH:D006940,1
AGT,MESH:D020138,1
AGT,MESH:D006973,1
AGT,MESH:D006974,1
AGT,MESH:D006977,1
AGT,MESH:D006984,1
AGT,MESH:D017379,1
AGT,MESH:D007008,1
AGT,MESH:D007022,1
AGT,MESH:D007249,1
AGT,MESH:D007674,1
AGT,MESH:D008103,1
AGT,MESH:D008106,1
AGT,MESH:D009203,1
AGT,MESH:D017202,1
AGT,MESH:D015428,1
AGT,MESH:D009336,1
AGT,MESH:D058426,1
AGT,MESH:D009401,1
AGT,MESH:D019954,1
AGT,MESH:D010438,1
AGT,MESH:D011014,1
AGT,MESH:D011225,1
AGT,MESH:D011507,1
AGT,MESH:D011658,1
AGT,MESH:D051437,1
AGT,MESH:D015427,1
AGT,MESH:D012178,1
AGT,MESH:D012640,1
AGT,MESH:D013927,1
AGT,MESH:D014517,1
AGT,MESH:D014652,1
AGT,MESH:D066253,1
AGT,MESH:D018487,1
AGT,MESH:D020257,1
AGTPBP1,MESH:D009410,1
AGTR1,MESH:D000022,1
AGTR1,MESH:D017544,1
AGTR1,MESH:D021441,1
AGTR1,MESH:D003930,1
AGTR1,MESH:D004374,1
AGTR1,MESH:D000075222,1
AGTR1,MESH:D006333,1
AGTR1,MESH:D006973,1
AGTR1,MESH:D007674,1
AGTR1,MESH:D009362,1
AGTR1,MESH:D010911,1
AGTR1,MESH:D011507,1
AGTR1A,MESH:D044584,1
AGTR1A,MESH:D006332,1
AGTR1A,MESH:D005355,1
AGTR1A,MESH:D018149,1
AGTR1A,MESH:D006548,1
AGTR1A,MESH:D007674,1
AGTR1A,MESH:D008106,1
AGTR1A,MESH:D008325,1
AGTR1A,MESH:D057772,1
AGTR1B,MESH:D006548,1
AGTR1B,MESH:D006973,1
AGTR1B,MESH:D011297,1
AGTR2,MESH:D058065,1
AGTR2,MESH:D006973,1
AGTR2,MESH:D017379,1
AGTR2,MESH:D008325,1
AGTR2,MESH:D009362,1
AGTR2,MESH:D010048,1
AGTR2,MESH:D013274,1
AGTR2,MESH:D057772,1
AGXT2,MESH:D008661,1
AHCY,MESH:D000077192,1
AHCY,MESH:D004195,1
AHCY,MESH:D006527,1
AHCY,MESH:D000860,1
AHCY,MESH:D065626,1
AHCYL2,MESH:D011471,1
AHI1,MESH:D001321,1
AHI1,MESH:D002526,1
AHI1,MESH:D008607,1
AHI1,MESH:D012162,1
AHI1,MESH:D012559,1
AHNAK,MESH:D002292,1
AHNAK,MESH:D008106,1
AHNAK,MESH:D009361,1
AHR,MESH:D000022,1
AHR,MESH:D000077192,1
AHR,MESH:D001169,1
AHR,MESH:D001172,1
AHR,MESH:D050197,1
AHR,MESH:D001284,1
AHR,MESH:D001528,1
AHR,MESH:D001724,1
AHR,MESH:D001862,1
AHR,MESH:D001943,1
AHR,MESH:D006332,1
AHR,MESH:D056486,1
AHR,MESH:D021081,1
AHR,MESH:D003092,1
AHR,MESH:D003876,1
AHR,MESH:D003877,1
AHR,MESH:D004195,1
AHR,MESH:D050171,1
AHR,MESH:D018149,1
AHR,MESH:D006130,1
AHR,MESH:D006330,1
AHR,MESH:D006529,1
AHR,MESH:D017495,1
AHR,MESH:D006973,1
AHR,MESH:D006984,1
AHR,MESH:D017379,1
AHR,MESH:D007003,1
AHR,MESH:D007248,1
AHR,MESH:D007249,1
AHR,MESH:D007333,1
AHR,MESH:D007642,1
AHR,MESH:D008103,1
AHR,MESH:D008107,1
AHR,MESH:D008113,1
AHR,MESH:D055370,1
AHR,MESH:D008659,1
AHR,MESH:D009336,1
AHR,MESH:D009361,1
AHR,MESH:D009362,1
AHR,MESH:D009369,1
AHR,MESH:D009374,1
AHR,MESH:D065626,1
AHR,MESH:D020417,1
AHR,MESH:D009765,1
AHR,MESH:D010190,1
AHR,MESH:D021183,1
AHR,MESH:D011014,1
AHR,MESH:D011471,1
AHR,MESH:D011537,1
AHR,MESH:D000081029,1
AHR,MESH:D012829,1
AHR,MESH:D013158,1
AHR,MESH:D013163,1
AHR,MESH:D013274,1
AHR,MESH:D013610,1
AHR,MESH:D014029,1
AHR,MESH:D001744,1
AHR,MESH:D014652,1
AHR,MESH:D015430,1
AHR,MESH:D015431,1
AHR2,MESH:D000014,1
AHR2,MESH:D019465,1
AHR2,MESH:D004487,1
AHR2,MESH:D020964,1
AHR2,MESH:D006330,1
AHR2,MESH:D006331,1
AHR2,MESH:D006470,1
AHR2,MESH:D009139,1
AHSG,MESH:D058186,1
AHSG,MESH:D002114,1
AHSG,MESH:D064420,1
AICDA,MESH:D001327,1
AICDA,MESH:D001752,1
AICDA,MESH:D007945,1
AIDA,MESH:D008106,1
AIF,MESH:D000090862,1
AIF1,MESH:D004195,1
AIF1,MESH:D000075222,1
AIF1,MESH:D006930,1
AIF1,MESH:D006973,1
AIF1,MESH:D020961,1
AIF1,MESH:D008106,1
AIF1,MESH:D010300,1
AIF1,MESH:D013345,1
AIF1,MESH:D014277,1
AIFM1,MESH:D056486,1
AIFM1,MESH:D003921,1
AIFM1,MESH:D003922,1
AIFM1,MESH:D006816,1
AIFM1,MESH:D009336,1
AIFM1,MESH:D012163,1
AIM2,MESH:D009103,1
AIP,MESH:D000236,1
AIPL1,MESH:D012174,1
AIRE,MESH:D002177,1
AIRE,MESH:D012878,1
AJUBA,MESH:D000077277,1
AK1,MESH:D020522,1
AK1,MESH:D017202,1
AK2,MESH:D003638,1
AK4,MESH:D010003,1
AK5,MESH:D019969,1
AKAP1,MESH:D009765,1
AKAP11,MESH:D001714,1
AKAP11,MESH:D012559,1
AKAP12,MESH:D001943,1
AKAP13,MESH:D002292,1
AKAP13,MESH:D004938,1
AKAP13,MESH:D011471,1
AKAP5,MESH:D006332,1
AKAP5,MESH:D008569,1
AKAP5,MESH:D019957,1
AKAP6,MESH:D001281,1
AKAP7,MESH:D019966,1
AKAP9,MESH:D020261,1
AKAP9,MESH:D012871,1
AKIP1,MESH:D054144,1
AKR1A1,MESH:D063646,1
AKR1A1,MESH:D006528,1
AKR1A1,MESH:D056486,1
AKR1A1,MESH:D020345,1
AKR1B1,MESH:D002386,1
AKR1B1,MESH:D048909,1
AKR1B1,MESH:D016889,1
AKR1B1,MESH:D004715,1
AKR1B1,MESH:D008106,1
AKR1B1,MESH:D012128,1
AKR1B10,MESH:D006528,1
AKR1B10,MESH:D015179,1
AKR1B10,MESH:D003877,1
AKR1B10,MESH:D016889,1
AKR1B10,MESH:D008545,1
AKR1B10,MESH:D009361,1
AKR1B10,MESH:D009369,1
AKR1C1,MESH:D002289,1
AKR1C1,MESH:D002471,1
AKR1C1,MESH:D012734,1
AKR1C1,MESH:D016889,1
AKR1C1,MESH:D004715,1
AKR1C1,MESH:D008106,1
AKR1C1,MESH:D009376,1
AKR1C1,MESH:D010003,1
AKR1C1,MESH:D011085,1
AKR1C19,MESH:D008106,1
AKR1C2,MESH:D006528,1
AKR1C2,MESH:D002471,1
AKR1C2,MESH:D003877,1
AKR1C2,MESH:D012734,1
AKR1C2,MESH:D004715,1
AKR1C2,MESH:D009376,1
AKR1C2,MESH:D010003,1
AKR1C2,MESH:D011085,1
AKR1C2,MESH:D015430,1
AKR1C3,MESH:D002471,1
AKR1C3,MESH:D012734,1
AKR1C3,MESH:D016889,1
AKR1C3,MESH:D004715,1
AKR1C3,MESH:D008106,1
AKR1C3,MESH:D009376,1
AKR1C3,MESH:D009765,1
AKR1C3,MESH:D011085,1
AKR1C3,MESH:D011471,1
AKR1C3,MESH:D064129,1
AKR1C3,MESH:D013274,1
AKR1C3L1,MESH:D008106,1
AKR1C4,MESH:D001714,1
AKR1C4,MESH:D010259,1
AKR7A3,MESH:D006529,1
AKT1,MESH:D000230,1
AKT1,MESH:D011125,1
AKT1,MESH:D019969,1
AKT1,MESH:D001943,1
AKT1,MESH:D063646,1
AKT1,MESH:D006528,1
AKT1,MESH:D002294,1
AKT1,MESH:D006332,1
AKT1,MESH:D009202,1
AKT1,MESH:D015179,1
AKT1,MESH:D003924,1
AKT1,MESH:D004195,1
AKT1,MESH:D004827,1
AKT1,MESH:D005234,1
AKT1,MESH:D005355,1
AKT1,MESH:D006529,1
AKT1,MESH:D006965,1
AKT1,MESH:D015228,1
AKT1,MESH:D007249,1
AKT1,MESH:D015473,1
AKT1,MESH:D008175,1
AKT1,MESH:D016399,1
AKT1,MESH:D008579,1
AKT1,MESH:D009133,1
AKT1,MESH:D009765,1
AKT1,MESH:D010051,1
AKT1,MESH:D010146,1
AKT1,MESH:D011230,1
AKT1,MESH:D011471,1
AKT1,MESH:D011605,1
AKT1,MESH:D012559,1
AKT1,MESH:D012878,1
AKT1,MESH:D000077195,1
AKT1S1,MESH:D015427,1
AKT1S1,MESH:D013119,1
AKT2,MESH:D000230,1
AKT2,MESH:D001943,1
AKT2,MESH:D003924,1
AKT2,MESH:D052496,1
AKT2,MESH:D000077274,1
AKT2,MESH:D011471,1
AKT3,MESH:D054220,1
AKTIP,MESH:D008106,1
ALAD,MESH:D002292,1
ALAD,MESH:D006402,1
ALAD,MESH:D006973,1
ALAD,MESH:D007674,1
ALAD,MESH:D007855,1
ALAD,MESH:D020263,1
ALAD,MESH:D008103,1
ALAD,MESH:D008107,1
ALAD,MESH:D008579,1
ALAD,MESH:D017094,1
ALAD,MESH:D011471,1
ALAD,MESH:D012128,1
ALAD,MESH:D012640,1
ALAS1,MESH:D011164,1
ALAS2,MESH:D000756,1
ALAS2,MESH:D008114,1
ALB,MESH:D058186,1
ALB,MESH:D000077192,1
ALB,MESH:D000799,1
ALB,MESH:D001002,1
ALB,MESH:D001169,1
ALB,MESH:D001927,1
ALB,MESH:D001930,1
ALB,MESH:D002545,1
ALB,MESH:D002318,1
ALB,MESH:D056486,1
ALB,MESH:D001651,1
ALB,MESH:D003866,1
ALB,MESH:D003925,1
ALB,MESH:D003928,1
ALB,MESH:D004195,1
ALB,MESH:D064420,1
ALB,MESH:D004443,1
ALB,MESH:D004827,1
ALB,MESH:D005355,1
ALB,MESH:D005921,1
ALB,MESH:D015432,1
ALB,MESH:D015433,1
ALB,MESH:D006331,1
ALB,MESH:D006333,1
ALB,MESH:D006463,1
ALB,MESH:D048550,1
ALB,MESH:D006505,1
ALB,MESH:D006529,1
ALB,MESH:D015658,1
ALB,MESH:D006679,1
ALB,MESH:D006967,1
ALB,MESH:D006968,1
ALB,MESH:D006973,1
ALB,MESH:D034141,1
ALB,MESH:D007022,1
ALB,MESH:D007627,1
ALB,MESH:D007674,1
ALB,MESH:D007676,1
ALB,MESH:D008103,1
ALB,MESH:D008105,1
ALB,MESH:D008106,1
ALB,MESH:D017114,1
ALB,MESH:D055370,1
ALB,MESH:D008582,1
ALB,MESH:D009135,1
ALB,MESH:D015428,1
ALB,MESH:D009393,1
ALB,MESH:D009395,1
ALB,MESH:D009401,1
ALB,MESH:D009404,1
ALB,MESH:D010146,1
ALB,MESH:D010182,1
ALB,MESH:D010195,1
ALB,MESH:D011041,1
ALB,MESH:D011507,1
ALB,MESH:D012128,1
ALB,MESH:D012140,1
ALB,MESH:D012221,1
ALB,MESH:D013262,1
ALB,MESH:D013274,1
ALB,MESH:D020521,1
ALB,MESH:D013921,1
ALB,MESH:D014581,1
ALB,MESH:D014605,1
ALCAM,MESH:D002277,1
ALCAM,MESH:D015674,1
ALCAM,MESH:D008325,1
ALDH16A1,MESH:D006073,1
ALDH16A1,MESH:D033461,1
ALDH18A1,MESH:D000077192,1
ALDH18A1,MESH:D004195,1
ALDH1A1,MESH:D002292,1
ALDH1A1,MESH:D002471,1
ALDH1A1,MESH:D008106,1
ALDH1A1,MESH:D008107,1
ALDH1A1,MESH:D008545,1
ALDH1A1,MESH:D065626,1
ALDH1A1,MESH:D020734,1
ALDH1A2,MESH:D008591,1
ALDH1A2,MESH:D010003,1
ALDH1A2,MESH:D020734,1
ALDH1A2,MESH:D011471,1
ALDH1A3,MESH:D008545,1
ALDH1A3,MESH:D013274,1
ALDH1A7,MESH:D006333,1
ALDH1A7,MESH:D008106,1
ALDH1B1,MESH:D002779,1
ALDH1B1,MESH:D003110,1
ALDH1B1,MESH:D006529,1
ALDH1B1,MESH:D008106,1
ALDH1B1,MESH:D065626,1
ALDH1L1,MESH:D000860,1
ALDH1L1,MESH:D008106,1
ALDH1L1,MESH:D009765,1
ALDH1L2,MESH:D056486,1
ALDH1L2,MESH:D008106,1
ALDH2,MESH:D020751,1
ALDH2,MESH:D000437,1
ALDH2,MESH:D001249,1
ALDH2,MESH:D015179,1
ALDH2,MESH:D048909,1
ALDH2,MESH:D020345,1
ALDH2,MESH:D004938,1
ALDH2,MESH:D000077277,1
ALDH2,MESH:D005483,1
ALDH2,MESH:D006335,1
ALDH2,MESH:D007248,1
ALDH2,MESH:D008106,1
ALDH2,MESH:D008548,1
ALDH2,MESH:D065626,1
ALDH2,MESH:D010300,1
ALDH2,MESH:D011230,1
ALDH2,MESH:D014652,1
ALDH2,MESH:D018754,1
ALDH3A1,MESH:D002386,1
ALDH3A1,MESH:D065306,1
ALDH3A2,MESH:D016111,1
ALDH4A1,MESH:D065626,1
ALDH4A1,MESH:D011230,1
ALDH5A1,MESH:D001928,1
ALDH5A1,MESH:D004195,1
ALDH5A1,MESH:D020821,1
ALDH5A1,MESH:D008607,1
ALDH5A1,MESH:D009461,1
ALDH5A1,MESH:C535803,1
ALDH6A1,MESH:D017202,1
ALDH6A1,MESH:D009765,1
ALDH7A1,MESH:D001847,1
ALDH7A1,MESH:D003103,1
ALDH7A1,MESH:D018450,1
ALDH7A1,MESH:D013274,1
ALDH8A1,MESH:D002779,1
ALDH9A1,MESH:D056486,1
ALDOA,MESH:D000077192,1
ALDOA,MESH:D001943,1
ALDOA,MESH:D017202,1
ALDOA,MESH:D009361,1
ALDOA,MESH:D009362,1
ALDOB,MESH:D056486,1
ALDOB,MESH:D019693,1
ALDOB,MESH:D000860,1
ALDOB,MESH:D013274,1
ALG10B,MESH:C563614,1
ALG13,MESH:D004827,1
ALG13,MESH:D065886,1
ALG14,MESH:D020294,1
ALG2,MESH:D020294,1
ALK,MESH:D000077192,1
ALK,MESH:D001932,1
ALK,MESH:D001943,1
ALK,MESH:D002289,1
ALK,MESH:D002292,1
ALK,MESH:D002471,1
ALK,MESH:D006104,1
ALK,MESH:D058922,1
ALK,MESH:D016403,1
ALK,MESH:D017728,1
ALK,MESH:D009362,1
ALK,MESH:D009364,1
ALK,MESH:D009447,1
ALKBH5,MESH:D009101,1
ALKBH5,MESH:D011225,1
ALKBH8,MESH:D001943,1
ALKBH8,MESH:D009361,1
ALMS1,MESH:D056769,1
ALMS1,MESH:D002311,1
ALOX12,MESH:D001171,1
ALOX12,MESH:D002057,1
ALOX12,MESH:D006930,1
ALOX12,MESH:D010523,1
ALOX12,MESH:D012871,1
ALOX12B,MESH:D000230,1
ALOX12B,MESH:D000077192,1
ALOX12B,MESH:D002292,1
ALOX12B,MESH:D003110,1
ALOX12B,MESH:D010051,1
ALOX12B,MESH:C562463,1
ALOX12B,MESH:D011471,1
ALOX12B,MESH:C563236,1
ALOX15,MESH:D050197,1
ALOX15,MESH:D004938,1
ALOX15,MESH:D054144,1
ALOX15,MESH:D006973,1
ALOX15,MESH:D009298,1
ALOX5,MESH:D000230,1
ALOX5,MESH:D000077192,1
ALOX5,MESH:D000236,1
ALOX5,MESH:D001172,1
ALOX5,MESH:D001249,1
ALOX5,MESH:D050197,1
ALOX5,MESH:D002292,1
ALOX5,MESH:D003092,1
ALOX5,MESH:D003110,1
ALOX5,MESH:D003111,1
ALOX5,MESH:D003875,1
ALOX5,MESH:D019446,1
ALOX5,MESH:D005596,1
ALOX5,MESH:D006930,1
ALOX5,MESH:D006976,1
ALOX5,MESH:D020244,1
ALOX5,MESH:D015464,1
ALOX5,MESH:D009102,1
ALOX5,MESH:D009361,1
ALOX5,MESH:D009362,1
ALOX5,MESH:D009400,1
ALOX5,MESH:D010051,1
ALOX5,MESH:C562463,1
ALOX5,MESH:D011471,1
ALOX5,MESH:D015427,1
ALOX5,MESH:D013274,1
ALOX5,MESH:C563236,1
ALOX5,MESH:D014581,1
ALOX5AP,MESH:D050197,1
ALOX5AP,MESH:D000083242,1
ALOX5AP,MESH:D008107,1
ALOX5AP,MESH:D020258,1
ALOX5AP,MESH:D011507,1
ALOXE3,MESH:D011471,1
ALPG,MESH:D000022,1
ALPK1,MESH:D003920,1
ALPK1,MESH:D003928,1
ALPK1,MESH:D006073,1
ALPK1,MESH:D009400,1
ALPK1,MESH:D015431,1
ALPL,MESH:D016301,1
ALPL,MESH:D001851,1
ALPL,MESH:D002114,1
ALPL,MESH:D004195,1
ALPL,MESH:D018883,1
ALPL,MESH:D006962,1
ALPL,MESH:D008107,1
ALPL,MESH:D012640,1
ALS2CL,MESH:D012559,1
ALX1,MESH:D019465,1
ALX3,MESH:D009436,1
ALX4,MESH:D019465,1
ALX4,MESH:D008175,1
ALYREF,MESH:D015658,1
AMACR,MESH:D000236,1
AMACR,MESH:D015179,1
AMACR,MESH:D015417,1
AMACR,MESH:D008106,1
AMACR,MESH:D008107,1
AMACR,MESH:D011471,1
AMBP,MESH:D058186,1
AMBP,MESH:D002295,1
AMBP,MESH:D056486,1
AMBP,MESH:D064420,1
AMBP,MESH:D019964,1
AMBP,MESH:D009361,1
AMBRA1,MESH:D013119,1
AMELY,MESH:D010048,1
AMER1,MESH:D009396,1
AMFR,MESH:D000544,1
AMFR,MESH:D018450,1
AMFR,MESH:D001749,1
AMH,MESH:D052776,1
AMHR2,MESH:D052776,1
AMN,MESH:D058186,1
AMN,MESH:D004487,1
AMN,MESH:D005119,1
AMN,MESH:D020078,1
AMOT,MESH:D001932,1
AMOTL1,MESH:D018450,1
AMOTL1,MESH:D005910,1
AMOTL1,MESH:D009361,1
AMPD1,MESH:D018908,1
AMPD1,MESH:D009133,1
AMPD1,MESH:D009135,1
AMT,MESH:D020158,1
AMZ2P1,MESH:D015179,1
ANG,MESH:D010048,1
ANGPT1,MESH:D005355,1
ANGPT1,MESH:D005911,1
ANGPT1,MESH:D006984,1
ANGPT1,MESH:D007249,1
ANGPT1,MESH:D009410,1
ANGPT1,MESH:D020879,1
ANGPT1,MESH:D018805,1
ANGPT2,MESH:D006394,1
ANGPTL3,MESH:D008106,1
ANGPTL4,MESH:D001943,1
ANGPTL4,MESH:D002277,1
ANGPTL4,MESH:D003324,1
ANGPTL4,MESH:D050171,1
ANGPTL4,MESH:D005234,1
ANGPTL4,MESH:D015228,1
ANGPTL4,MESH:D008207,1
ANGPTL4,MESH:D009361,1
ANGPTL4,MESH:D009362,1
ANGPTL4,MESH:D009765,1
ANGPTL6,MESH:D006528,1
ANK1,MESH:D001848,1
ANK2,MESH:D065886,1
ANK2,MESH:D020521,1
ANK3,MESH:D001714,1
ANK3,MESH:D008175,1
ANK3,MESH:D011371,1
ANK3,MESH:D013226,1
ANKFY1,MESH:D001749,1
ANKH,MESH:D019465,1
ANKH,MESH:D004715,1
ANKRD1,MESH:D004715,1
ANKRD11,MESH:D000067877,1
ANKRD11,MESH:D001851,1
ANKRD11,MESH:D004827,1
ANKRD11,MESH:D065886,1
ANKRD18A,MESH:D008175,1
ANKRD20A2P,MESH:D008175,1
ANKRD23,MESH:D054144,1
ANKRD34A,MESH:D001943,1
ANKRD55,MESH:D001172,1
ANKRD9,MESH:D001171,1
ANKS1A,MESH:D003324,1
ANKS1B,MESH:D006527,1
ANKS6,MESH:D018376,1
ANKS6,MESH:D052177,1
ANKS6,MESH:D008103,1
ANKS6,MESH:D016891,1
ANLN,MESH:D006528,1
ANLN,MESH:D005923,1
ANLN,MESH:D011085,1
ANO10,MESH:D020754,1
ANO3,MESH:D004421,1
ANO3,MESH:D003294,1
ANO4,MESH:D004715,1
ANO4,MESH:D019966,1
ANO6,MESH:D008106,1
ANO6,MESH:D013167,1
ANP32A,MESH:D000077192,1
ANP32A,MESH:D015179,1
ANP32A,MESH:D004195,1
ANP32A,MESH:D017114,1
ANPEP,MESH:D001749,1
ANTXR2,MESH:D005350,1
ANTXR2,MESH:D010014,1
ANTXR2,MESH:D010024,1
ANTXR2,MESH:D011471,1
ANTXR2,MESH:D013167,1
ANXA1,MESH:D000077192,1
ANXA1,MESH:D002277,1
ANXA1,MESH:D002294,1
ANXA1,MESH:D019465,1
ANXA1,MESH:D000077277,1
ANXA1,MESH:D006973,1
ANXA1,MESH:D007674,1
ANXA1,MESH:D008106,1
ANXA1,MESH:D008207,1
ANXA1,MESH:D015674,1
ANXA1,MESH:D008325,1
ANXA1,MESH:D009062,1
ANXA1,MESH:D009361,1
ANXA1,MESH:D009362,1
ANXA1,MESH:D011471,1
ANXA1,MESH:D013272,1
ANXA10,MESH:D010190,1
ANXA11,MESH:D012507,1
ANXA2,MESH:D002294,1
ANXA2,MESH:D056486,1
ANXA2,MESH:D015470,1
ANXA2,MESH:D008106,1
ANXA2,MESH:D008113,1
ANXA2,MESH:D008175,1
ANXA2,MESH:D015674,1
ANXA2,MESH:D000086002,1
ANXA2,MESH:D009062,1
ANXA2,MESH:D009361,1
ANXA2,MESH:D010024,1
ANXA2,MESH:D015430,1
ANXA2R,MESH:D001749,1
ANXA3,MESH:D001172,1
ANXA3,MESH:D008106,1
ANXA3,MESH:D008180,1
ANXA3,MESH:D010051,1
ANXA3,MESH:D011471,1
ANXA4,MESH:D002277,1
ANXA4,MESH:D006528,1
ANXA4,MESH:D002292,1
ANXA4,MESH:D015470,1
ANXA4,MESH:D008106,1
ANXA4,MESH:D008113,1
ANXA4,MESH:D015674,1
ANXA4,MESH:D008325,1
ANXA4,MESH:D009362,1
ANXA4,MESH:D011230,1
ANXA4,MESH:D011471,1
ANXA5,MESH:D000077192,1
ANXA5,MESH:D002294,1
ANXA5,MESH:D006527,1
ANXA5,MESH:D015470,1
ANXA5,MESH:D008106,1
ANXA5,MESH:D009062,1
ANXA5,MESH:D011225,1
ANXA5,MESH:D013274,1
ANXA5,MESH:D015430,1
ANXA6,MESH:D056486,1
ANXA6,MESH:D015470,1
ANXA7,MESH:D008113,1
AOAH,MESH:D019969,1
AOC1,MESH:D006332,1
AOC1,MESH:D006973,1
AOC3,MESH:D003920,1
AOC3,MESH:D003921,1
AOC3,MESH:D003928,1
AOC3,MESH:D006973,1
AOC3,MESH:D051436,1
AOC4P,MESH:D008175,1
AOC4P,MESH:D009361,1
AOC4P,MESH:D009374,1
AOPEP,MESH:D001171,1
AOPEP,MESH:D001281,1
AOPEP,MESH:D011230,1
AOX1,MESH:D011471,1
AP1S1,MESH:D002780,1
AP1S1,MESH:C563739,1
AP1S2,MESH:D008106,1
AP1S3,MESH:D011565,1
AP3S1,MESH:D008106,1
AP3S2,MESH:D003924,1
AP4E1,MESH:D008607,1
AP4M1,MESH:D008607,1
AP5M1,MESH:D002292,1
APAF1,MESH:D002292,1
APAF1,MESH:D002295,1
APAF1,MESH:D019465,1
APAF1,MESH:D005124,1
APAF1,MESH:D008106,1
APAF1,MESH:D012163,1
APAF1,MESH:D012868,1
APBA2,MESH:D012871,1
APBB1IP,MESH:D008106,1
APBB2,MESH:D015430,1
APC,MESH:D058739,1
APC,MESH:D000230,1
APC,MESH:D000236,1
APC,MESH:D011125,1
APC,MESH:D018256,1
APC,MESH:D000748,1
APC,MESH:D001321,1
APC,MESH:D006528,1
APC,MESH:D002289,1
APC,MESH:D002471,1
APC,MESH:D003110,1
APC,MESH:D015179,1
APC,MESH:D003123,1
APC,MESH:C535944,1
APC,MESH:D005124,1
APC,MESH:D018221,1
APC,MESH:D018222,1
APC,MESH:D006471,1
APC,MESH:D005770,1
APC,MESH:D005909,1
APC,MESH:D006949,1
APC,MESH:D015212,1
APC,MESH:D008607,1
APC,MESH:D007414,1
APC,MESH:D007417,1
APC,MESH:D007964,1
APC,MESH:D008113,1
APC,MESH:D008175,1
APC,MESH:D015674,1
APC,MESH:D008527,1
APC,MESH:D008654,1
APC,MESH:D011471,1
APC,MESH:D012004,1
APC,MESH:D012128,1
APC,MESH:D013163,1
APC,MESH:D013274,1
APC2,MESH:D001943,1
APC2,MESH:D015179,1
APC2,MESH:D015212,1
APCDD1,MESH:D009765,1
APCS,MESH:D006528,1
APCS,MESH:D003324,1
APCS,MESH:D006333,1
APCS,MESH:D008113,1
APCS,MESH:D013262,1
APEX1,MESH:D000077192,1
APEX1,MESH:D001930,1
APEX1,MESH:D006528,1
APEX1,MESH:D004195,1
APEX1,MESH:D018450,1
APEX1,MESH:D006331,1
APEX1,MESH:D008545,1
APEX1,MESH:D048629,1
APEX1,MESH:D011471,1
APEX1,MESH:D012640,1
APEX1,MESH:D013274,1
APH1B,MESH:D000544,1
APL-1,MESH:D009410,1
APLN,MESH:D006528,1
APLN,MESH:D006332,1
APLN,MESH:D005355,1
APLN,MESH:D054144,1
APLN,MESH:D033461,1
APLN,MESH:D007022,1
APLP2,MESH:D017202,1
APLP2,MESH:D009410,1
APMAP,MESH:D008106,1
APOA1,MESH:D055371,1
APOA1,MESH:D000230,1
APOA1,MESH:D000077192,1
APOA1,MESH:C535393,1
APOA1,MESH:D050197,1
APOA1,MESH:D001528,1
APOA1,MESH:D006528,1
APOA1,MESH:D056486,1
APOA1,MESH:D003324,1
APOA1,MESH:D003643,1
APOA1,MESH:D058065,1
APOA1,MESH:D003875,1
APOA1,MESH:D004487,1
APOA1,MESH:D015433,1
APOA1,MESH:D015658,1
APOA1,MESH:D006973,1
APOA1,MESH:D000860,1
APOA1,MESH:D007249,1
APOA1,MESH:D008175,1
APOA1,MESH:D000086002,1
APOA1,MESH:D013274,1
APOA1,MESH:D020521,1
APOA2,MESH:D006938,1
APOA4,MESH:D050197,1
APOA4,MESH:D006938,1
APOA4,MESH:D008106,1
APOA4,MESH:D008114,1
APOA4,MESH:D012559,1
APOA5,MESH:D003324,1
APOA5,MESH:D006952,1
APOA5,MESH:D006953,1
APOA5,MESH:D006954,1
APOA5,MESH:D015228,1
APOB,MESH:C535393,1
APOB,MESH:D001528,1
APOB,MESH:D002318,1
APOB,MESH:D002446,1
APOB,MESH:D003327,1
APOB,MESH:D064420,1
APOB,MESH:D050171,1
APOB,MESH:D005234,1
APOB,MESH:D006470,1
APOB,MESH:D006937,1
APOB,MESH:D006949,1
APOB,MESH:D006938,1
APOB,MESH:D015228,1
APOBEC1,MESH:D008106,1
APOBEC3A,MESH:D001171,1
APOBEC3A,MESH:D001943,1
APOBEC3A,MESH:D009369,1
APOBEC3A,MESH:D009385,1
APOBEC3B,MESH:D000077192,1
APOBEC3B,MESH:D001943,1
APOBEC3B,MESH:D002294,1
APOBEC3B,MESH:D006258,1
APOBEC3B,MESH:D009369,1
APOBEC3B,MESH:D009385,1
APOBEC3B,MESH:D001749,1
APOBEC3B,MESH:D002583,1
APOC1,MESH:D000544,1
APOC1,MESH:D006333,1
APOC2,MESH:D003875,1
APOC2,MESH:D017114,1
APOC2,MESH:D008114,1
APOC3,MESH:D002318,1
APOC3,MESH:D002446,1
APOC3,MESH:D003324,1
APOC3,MESH:D003875,1
APOC3,MESH:D006951,1
APOC3,MESH:D006938,1
APOC3,MESH:D008175,1
APOD,MESH:D005910,1
